entity,n-revs
tools/testing/selftests/dt/compatible_ignore_list,17
drivers/accel/habanalabs/include/gaudi/asic_reg/nic4_qm1_regs.h,17
drivers/clk/meson/gxbb.h,17
drivers/pmdomain/qcom/Kconfig,17
arch/arm/boot/dts/qcom/qcom-msm8974-samsung-hlte.dts,17
drivers/irqchip/irq-omap-intc.c,17
arch/mips/alchemy/common/dbdma.c,17
fs/nls/nls_cp737.c,17
drivers/target/iscsi/cxgbit/cxgbit_cm.c,17
include/dt-bindings/reset/stm32mp1-resets.h,17
arch/arm64/boot/dts/freescale/imx8mp-tqma8mpql-mba8mpxl-lvds.dtso,17
drivers/platform/x86/intel/speed_select_if/isst_if_mbox_msr.c,17
drivers/staging/vc04_services/interface/vchiq_arm/vchiq_bus.h,17
drivers/pcmcia/pd6729.c,17
drivers/iio/light/iqs621-als.c,17
tools/testing/selftests/drivers/net/lib/py/env.py,17
arch/x86/include/asm/archrandom.h,17
drivers/iio/humidity/hdc2010.c,17
net/ieee802154/6lowpan/rx.c,17
drivers/gpu/drm/amd/amdgpu/amdgpu_vm.c,17
arch/x86/entry/entry_64.S,17
tools/perf/pmu-events/arch/arm64/arm/cortex-x2/bus.json,17
arch/xtensa/lib/memcopy.S,17
"Documentation/devicetree/bindings/iio/dac/adi,ltc2688.yaml",17
arch/mips/bmips/Makefile,17
drivers/base/trace.h,17
drivers/s390/net/Makefile,17
arch/microblaze/include/asm/barrier.h,17
drivers/input/keyboard/opencores-kbd.c,17
drivers/comedi/drivers/ni_660x.c,17
include/linux/of_address.h,17
drivers/gpu/drm/amd/include/asic_reg/mmhub/mmhub_2_3_0_default.h,17
drivers/media/pci/bt8xx/bttv-gpio.c,17
drivers/media/usb/gspca/finepix.c,17
drivers/pwm/pwm-rz-mtu3.c,17
drivers/net/wireless/marvell/libertas/LICENSE,17
Documentation/hwmon/abituguru-datasheet.rst,17
arch/arm/boot/dts/qcom/qcom-msm8974-sony-xperia-rhine-amami.dts,17
drivers/gpu/drm/amd/amdgpu/nbio_v7_9.h,17
drivers/gpu/drm/amd/amdgpu/psp_v3_1.c,17
tools/power/cpupower/utils/helpers/helpers.h,17
tools/testing/selftests/kvm/x86_64/pmu_event_filter_test.c,17
Documentation/devicetree/bindings/pci/rockchip-dw-pcie-common.yaml,17
Documentation/process/4.Coding.rst,17
arch/powerpc/kernel/ptrace/ptrace-spe.c,17
sound/soc/intel/keembay/Makefile,17
drivers/tty/serial/sunplus-uart.c,17
drivers/usb/host/xhci.c,17
tools/testing/selftests/firmware/fw_filesystem.sh,17
arch/powerpc/kernel/ucall.S,17
arch/arm64/boot/dts/qcom/pm8953.dtsi,17
include/linux/mlx5/eswitch.h,17
drivers/net/usb/net1080.c,17
sound/soc/codecs/wm8903.h,17
drivers/net/ethernet/mellanox/mlx5/core/en_accel/macsec.c,17
"Documentation/devicetree/bindings/ata/snps,dwc-ahci.yaml",17
arch/arm/boot/dts/nvidia/tegra124-apalis-v1.2.dtsi,17
drivers/infiniband/hw/usnic/usnic_debugfs.c,17
drivers/gpu/drm/radeon/rv515.c,17
arch/xtensa/include/asm/cachetype.h,17
drivers/net/wireless/mediatek/mt7601u/Makefile,17
drivers/iio/adc/ad7606.c,17
arch/x86/include/asm/gart.h,17
arch/riscv/include/asm/entry-common.h,17
Documentation/translations/zh_CN/peci/peci.rst,17
drivers/crypto/cavium/nitrox/nitrox_isr.h,17
scripts/build-version,17
tools/testing/selftests/rcutorture/configs/rcu/TREE05.boot,17
drivers/usb/musb/musb_core.h,17
tools/testing/nvdimm/test/iomap.c,17
drivers/crypto/caam/dpseci-debugfs.c,17
arch/arm64/boot/dts/exynos/google/gs101-pinctrl.h,17
drivers/net/wireless/ath/ath11k/dbring.c,17
sound/soc/codecs/wm8993.c,17
drivers/iio/adc/ti-adc0832.c,17
include/linux/greybus/greybus_id.h,17
drivers/hid/hid-google-stadiaff.c,17
arch/mips/lib/iomap-pci.c,17
tools/net/sunrpc/xdrgen/templates/C/pointer/encoder/fixed_length_opaque.j2,17
drivers/net/wireless/mediatek/mt7601u/util.c,17
tools/testing/selftests/net/forwarding/sch_tbf_prio.sh,17
drivers/gpu/drm/drm_prime.c,17
"include/dt-bindings/firmware/qcom,scm.h",17
drivers/macintosh/ams/ams-input.c,17
include/linux/usb_usual.h,17
drivers/pinctrl/mediatek/pinctrl-mtk-mt6779.h,17
Documentation/sound/soc/dai.rst,17
include/linux/hsi/hsi.h,17
drivers/md/bcache/trace.c,17
Documentation/usb/ohci.rst,17
arch/powerpc/kernel/ptrace/ptrace-adv.c,17
drivers/ata/pata_ns87415.c,17
arch/x86/events/probe.h,17
arch/arm/kernel/patch.c,17
fs/xfs/scrub/newbt.c,17
lib/test_free_pages.c,17
arch/s390/include/asm/stacktrace.h,17
drivers/net/phy/marvell-88x2222.c,17
arch/x86/crypto/aria_aesni_avx2_glue.c,17
drivers/clk/visconti/Kconfig,17
drivers/media/pci/intel/ipu6/ipu6-isys.c,17
tools/testing/selftests/drivers/net/hw/loopback.sh,17
tools/thermal/lib/mainloop.c,17
arch/arm/boot/dts/broadcom/bcm53016-dlink-dwl-8610ap.dts,17
drivers/staging/rtl8723bs/hal/odm_EdcaTurboCheck.c,17
net/ipv4/fou_core.c,17
sound/soc/codecs/wm2000.h,17
drivers/iommu/iommufd/hw_pagetable.c,17
drivers/media/test-drivers/vivid/vivid-rds-gen.h,17
drivers/net/wireless/ath/ath9k/ar9003_2p2_initvals.h,17
drivers/video/sticore.c,17
"Documentation/devicetree/bindings/sound/rockchip,rk3399-gru-sound.txt",17
"Documentation/devicetree/bindings/i2c/nuvoton,npcm7xx-i2c.yaml",17
arch/powerpc/mm/pgtable-frag.c,17
arch/arm64/boot/dts/apple/t6000-j314s.dts,17
"Documentation/devicetree/bindings/gnss/u-blox,neo-6m.yaml",17
arch/arm/boot/dts/nxp/imx/imx6q-pico-pi.dts,17
include/linux/mfd/lm3533.h,17
drivers/net/ethernet/brocade/bna/Makefile,17
tools/perf/trace/beauty/socket_type.c,17
drivers/gpu/drm/logicvc/Makefile,17
arch/mips/include/asm/mach-ralink/rt3883.h,17
include/uapi/linux/tc_act/tc_ctinfo.h,17
sound/soc/codecs/cs35l45-spi.c,17
rust/kernel/net.rs,17
drivers/net/ethernet/marvell/octeon_ep/octep_regs_cnxk_pf.h,17
arch/mips/include/asm/mach-au1x00/gpio-au1300.h,17
arch/arm/boot/dts/st/stm32mp15xx-dhcor-drc-compact.dtsi,17
drivers/net/wireless/realtek/rtlwifi/rtl8192du/hw.h,17
tools/testing/selftests/dt/Makefile,17
sound/soc/rockchip/rockchip_rt5645.c,17
arch/parisc/math-emu/fcnvfx.c,17
Documentation/ABI/testing/sysfs-driver-zynqmp-fpga,17
sound/soc/codecs/tfa9879.h,17
drivers/gpu/drm/i915/selftests/i915_mock_selftests.h,17
drivers/spi/spi-mux.c,17
drivers/gpu/drm/amd/display/dc/irq/dcn351/irq_service_dcn351.c,17
Documentation/gpu/xe/xe_debugging.rst,17
include/linux/timer_types.h,17
arch/arm/tools/syscall.tbl,17
arch/arm64/boot/dts/qcom/sdm845-lg-common.dtsi,17
drivers/mailbox/sprd-mailbox.c,17
arch/mips/include/asm/mips-boards/malta.h,17
sound/pci/ac97/Makefile,17
include/linux/usb/pd_ado.h,17
arch/mips/include/asm/mach-bmips/ioremap.h,17
"Documentation/devicetree/bindings/mailbox/xlnx,zynqmp-ipi-mailbox.yaml",17
tools/usb/usbip/libsrc/Makefile.am,17
arch/arm64/boot/dts/qcom/msm8976.dtsi,17
include/uapi/linux/dccp.h,17
drivers/hwmon/wm8350-hwmon.c,17
drivers/gpu/drm/amd/display/dc/gpio/dce110/hw_translate_dce110.c,17
drivers/infiniband/sw/rdmavt/rc.c,17
tools/testing/selftests/iommu/.gitignore,17
arch/powerpc/kernel/msi.c,17
drivers/usb/mtu3/mtu3.h,17
drivers/gpu/drm/amd/display/dc/dml2/dml21/inc/bounding_boxes/dcn4_soc_bb.h,17
drivers/extcon/extcon-sm5502.c,17
arch/xtensa/mm/highmem.c,17
drivers/net/ethernet/stmicro/stmmac/dwmac-qcom-ethqos.c,17
Documentation/ABI/removed/net_dma,17
"include/dt-bindings/clock/ingenic,jz4770-cgu.h",17
arch/mips/kernel/octeon_switch.S,17
drivers/remoteproc/qcom_wcnss.c,17
arch/xtensa/include/asm/pgalloc.h,17
drivers/media/rc/rc-core-priv.h,17
Documentation/tools/rv/rv-mon.rst,17
tools/testing/selftests/bpf/progs/profiler.h,17
drivers/media/pci/cobalt/m00233_video_measure_memmap_package.h,17
drivers/gpu/drm/xe/xe_memirq_types.h,17
drivers/parport/parport_gsc.h,17
drivers/scsi/megaraid.h,17
Documentation/ABI/testing/sysfs-bus-vmbus,17
arch/arm/mach-shmobile/setup-r7s72100.c,17
drivers/iio/accel/bmi088-accel-core.c,17
net/ethtool/common.h,17
drivers/misc/pvpanic/pvpanic.c,17
Documentation/ABI/testing/configfs-usb-gadget-mass-storage,17
tools/testing/selftests/net/forwarding/pedit_ip.sh,17
arch/sparc/include/asm/perf_event.h,17
drivers/staging/media/atomisp/pci/isp/kernels/dvs/dvs_1.0/ia_css_dvs_param.h,17
drivers/media/dvb-frontends/stv090x.h,17
sound/soc/intel/avs/boards/rt5682.c,17
arch/x86/events/amd/brs.c,17
arch/arm/mach-pxa/pxa27x.c,17
drivers/scsi/qla2xxx/qla_settings.h,17
arch/arm/boot/dts/nxp/imx/imx53-cx9020.dts,17
tools/lib/thermal/commands.c,17
net/can/j1939/bus.c,17
tools/testing/selftests/powerpc/security/spectre_v2.c,17
drivers/gpu/drm/amd/display/dc/core/dc_sink.c,17
sound/synth/emux/emux_nrpn.c,17
"Documentation/devicetree/bindings/sound/qcom,wcd934x.yaml",17
sound/soc/mediatek/mt8186/mt8186-reg.h,17
drivers/gpu/drm/i915/display/intel_color_regs.h,17
include/linux/atomic/atomic-long.h,17
drivers/gpu/drm/amd/pm/powerplay/inc/smu7.h,17
arch/sparc/include/asm/pgalloc_64.h,17
drivers/input/touchscreen/tsc40.c,17
tools/perf/pmu-events/arch/x86/alderlake/uncore-memory.json,17
arch/sh/kernel/machine_kexec.c,17
tools/testing/selftests/bpf/test_bpftool_synctypes.py,17
samples/cgroup/Makefile,17
drivers/video/logo/logo_parisc_clut224.ppm,17
tools/perf/util/expr.h,17
drivers/net/ethernet/ibm/emac/zmii.c,17
drivers/siox/siox-core.c,17
drivers/gpu/drm/msm/disp/dpu1/dpu_hw_catalog.h,17
include/linux/pe.h,17
drivers/staging/media/atomisp/pci/irq_types_hrt.h,17
include/uapi/linux/atm_tcp.h,17
tools/testing/selftests/bpf/progs/verifier_sdiv.c,17
arch/arm/boot/dts/rockchip/rk3066a-mk808.dts,17
drivers/staging/media/atomisp/pci/isp/kernels/ynr/ynr_2/ia_css_ynr2.host.h,17
"Documentation/devicetree/bindings/ata/rockchip,dwc-ahci.yaml",17
tools/testing/selftests/bpf/progs/profiler.inc.h,17
drivers/gpu/drm/vc4/vc4_gem.c,17
drivers/gpu/drm/nouveau/include/nvrm/535.113.01/nvidia/inc/kernel/gpu/gsp/gsp_init_args.h,17
drivers/s390/block/dasd_fba.c,17
drivers/media/cec/i2c/Kconfig,17
block/holder.c,17
drivers/media/platform/renesas/vsp1/vsp1_uds.c,17
include/linux/sched/user.h,17
block/blk-merge.c,17
arch/powerpc/boot/dts/sequoia.dts,17
arch/arm/boot/dts/nxp/imx/imx51-pinfunc.h,17
arch/arm64/boot/dts/allwinner/sun50i-h5-libretech-all-h5-cc.dts,17
drivers/clk/ti/clk-54xx.c,17
tools/testing/selftests/powerpc/pmu/sampling_tests/mmcr0_fc56_pmc56_test.c,17
"Documentation/devicetree/bindings/iio/dac/adi,ltc2664.yaml",17
arch/loongarch/include/asm/alternative-asm.h,17
drivers/clk/mediatek/clk-mt2712-apmixedsys.c,17
include/crypto/authenc.h,17
fs/notify/fanotify/Kconfig,17
arch/x86/boot/compressed/ident_map_64.c,17
arch/x86/include/asm/irq_vectors.h,17
drivers/acpi/acpica/acstruct.h,17
drivers/scsi/bnx2fc/bnx2fc_fcoe.c,17
drivers/gpu/drm/i915/selftests/igt_mmap.h,17
drivers/gpu/host1x/hw/debug_hw.c,17
include/dt-bindings/clock/r8a774a1-cpg-mssr.h,17
drivers/media/platform/renesas/vsp1/vsp1_lif.h,17
drivers/net/ethernet/mellanox/mlx5/core/en_rep.c,17
tools/testing/selftests/bpf/bpf_testmod/bpf_testmod-events.h,17
Documentation/trace/coresight/ultrasoc-smb.rst,17
tools/testing/selftests/net/ioam6_parser.c,17
sound/usb/line6/pcm.c,17
drivers/gpu/drm/vgem/Makefile,17
Documentation/watchdog/watchdog-parameters.rst,17
arch/sh/kernel/cpu/irq/Makefile,17
arch/sparc/lib/atomic32.c,17
arch/m68k/kernel/relocate_kernel.S,17
sound/isa/ad1816a/Makefile,17
"Documentation/devicetree/bindings/iio/adc/nxp,imx8qxp-adc.yaml",17
mm/gup.c,17
tools/testing/selftests/drivers/gpu/drm_mm.sh,17
drivers/staging/media/atomisp/pci/runtime/queue/src/queue.c,17
Documentation/userspace-api/media/dvb/legacy_dvb_osd.rst,17
drivers/net/ethernet/intel/iavf/iavf_type.h,17
fs/nfs/fscache.h,17
arch/alpha/kernel/machvec_impl.h,17
drivers/media/platform/nxp/imx8-isi/imx8-isi-gasket.c,17
Documentation/networking/device_drivers/ethernet/wangxun/ngbe.rst,17
arch/arm64/boot/dts/mediatek/mt7981b-openwrt-one.dts,17
drivers/media/pci/cx18/cx18-dvb.c,17
drivers/pinctrl/cirrus/Kconfig,17
include/uapi/linux/pidfd.h,17
drivers/staging/vme_user/vme_bridge.h,17
arch/x86/include/asm/ist.h,17
drivers/ssb/driver_gpio.c,17
drivers/gpu/drm/msm/adreno/adreno_gpu.c,17
arch/arm/boot/dts/st/stm32mp151a-prtt1a.dts,17
"Documentation/devicetree/bindings/soc/fsl/fsl,qman.yaml",17
include/uapi/linux/firewire-constants.h,17
drivers/net/ethernet/stmicro/stmmac/dwmac4_descs.h,17
kernel/irq/Makefile,17
drivers/net/can/usb/usb_8dev.c,17
drivers/regulator/max77826-regulator.c,17
drivers/scsi/sim710.c,17
drivers/clk/qcom/camcc-sm6350.c,17
arch/arm/boot/dts/nxp/imx/imx6qp-prtwd3.dts,17
fs/jfs/jfs_txnmgr.c,17
arch/arm64/boot/dts/renesas/r9a09g057h44-rzv2h-evk.dts,17
drivers/char/tpm/Kconfig,17
fs/nfsd/nfs4state.c,17
arch/arm64/boot/dts/freescale/imx93-phyboard-segin.dts,17
drivers/gpu/drm/xe/instructions/xe_mi_commands.h,17
drivers/hwspinlock/sprd_hwspinlock.c,17
include/uapi/linux/nfs2.h,17
tools/testing/selftests/cgroup/test_hugetlb_memcg.c,17
Documentation/ABI/testing/sysfs-class-rtrs-server,17
include/sound/wm8993.h,17
Documentation/translations/zh_CN/infiniband/opa_vnic.rst,17
drivers/infiniband/sw/siw/Makefile,17
include/uapi/linux/cec-funcs.h,17
net/mac80211/ieee80211_i.h,17
arch/alpha/kernel/smc37c93x.c,17
drivers/md/dm-vdo/indexer/chapter-index.h,17
arch/arm64/boot/dts/renesas/r9a07g043u11-smarc.dts,17
Documentation/process/deprecated.rst,17
samples/bpf/sockex3_user.c,17
drivers/net/ethernet/broadcom/bnxt/bnxt_hwmon.c,17
drivers/crypto/atmel-i2c.c,17
drivers/mtd/parsers/afs.c,17
drivers/watchdog/wdt977.c,17
drivers/comedi/drivers/daqboard2000.c,17
drivers/power/supply/cw2015_battery.c,17
arch/arm64/boot/dts/rockchip/rk3588-edgeble-neu6a.dtsi,17
drivers/media/platform/imagination/Makefile,17
drivers/gpu/drm/amd/amdkfd/kfd_kernel_queue.h,17
drivers/accel/habanalabs/include/gaudi2/asic_reg/pdma0_core_ctx_axuser_regs.h,17
drivers/net/ethernet/tundra/Makefile,17
Documentation/admin-guide/aoe/todo.rst,17
Documentation/leds/ledtrig-usbport.rst,17
tools/testing/selftests/bpf/prog_tests/iters.c,17
drivers/accel/ivpu/ivpu_hw_37xx_reg.h,17
Documentation/devicetree/bindings/gpio/gpio-palmas.txt,17
drivers/nvdimm/label.h,17
arch/arm/boot/dts/allwinner/sun7i-a20-wits-pro-a20-dkt.dts,17
Documentation/scheduler/sched-eevdf.rst,17
arch/arm/boot/dts/intel/pxa/pxa25x.dtsi,17
sound/usb/proc.h,17
drivers/net/ethernet/marvell/octeon_ep/octep_ctrl_mbox.c,17
arch/mips/loongson2ef/common/machtype.c,17
drivers/gpu/drm/nouveau/dispnv50/wimm.h,17
arch/sparc/kernel/pci_sun4v_asm.S,17
Documentation/devicetree/bindings/rtc/rtc-st-lpc.txt,17
include/uapi/linux/capability.h,17
net/kcm/Makefile,17
include/linux/idr.h,17
drivers/iio/adc/rtq6056.c,17
drivers/video/backlight/ep93xx_bl.c,17
drivers/mailbox/bcm-pdc-mailbox.c,17
Documentation/usb/gadget_configfs.rst,17
drivers/md/raid0.h,17
fs/squashfs/decompressor.h,17
block/partitions/efi.c,17
drivers/gpu/drm/i915/gt/selftest_llc.h,17
Documentation/admin-guide/auxdisplay/ks0108.rst,17
drivers/accel/habanalabs/include/gaudi/asic_reg/mme0_qm_regs.h,17
scripts/kconfig/tests/err_recursive_inc/Kconfig.inc1,17
Documentation/ABI/testing/procfs-attr-current,17
net/netfilter/ipvs/ip_vs_sched.c,17
arch/x86/include/asm/page_64.h,17
net/netfilter/xt_HMARK.c,17
arch/sh/kernel/cpu/sh4/setup-sh7760.c,17
tools/bootconfig/samples/bad-manywords.bconf,17
drivers/char/tpm/tpm2-sessions.c,17
drivers/gpu/drm/amd/pm/powerplay/hwmgr/smu10_hwmgr.c,17
include/linux/mfd/lp3943.h,17
arch/mips/include/asm/delay.h,17
drivers/gpu/drm/amd/display/dc/inc/hw/dpp.h,17
drivers/net/wireless/broadcom/brcm80211/brcmfmac/pcie.c,17
drivers/media/tuners/qm1d1c0042.h,17
drivers/net/hyperv/rndis_filter.c,17
drivers/i2c/muxes/i2c-mux-pca954x.c,17
drivers/usb/serial/ark3116.c,17
drivers/irqchip/irq-mscc-ocelot.c,17
drivers/iio/adc/cpcap-adc.c,17
Documentation/arch/parisc/index.rst,17
arch/arm64/boot/dts/qcom/sm8250-xiaomi-pipa.dts,17
arch/sh/math-emu/sfp-util.h,17
Documentation/devicetree/bindings/spi/spi_altera.txt,17
include/keys/encrypted-type.h,17
kernel/reboot.c,17
drivers/usb/cdns3/Makefile,17
drivers/gpu/ipu-v3/ipu-dp.c,17
arch/x86/boot/compressed/cpuflags.c,17
drivers/bcma/main.c,17
include/dt-bindings/memory/tegra234-mc.h,17
drivers/media/cec/core/cec-pin-priv.h,17
arch/arm/mach-mxs/mach-mxs.c,17
Documentation/fb/viafb.rst,17
include/uapi/linux/virtio_i2c.h,17
drivers/gpu/drm/nouveau/nvkm/core/engine.c,17
drivers/usb/dwc3/dwc3-am62.c,17
"Documentation/devicetree/bindings/display/panel/elida,kd35t133.yaml",17
include/dt-bindings/clock/tegra210-car.h,17
"Documentation/devicetree/bindings/regulator/samsung,s2mps11.yaml",17
security/apparmor/mount.c,17
"Documentation/devicetree/bindings/clock/rockchip,rk3576-cru.yaml",17
arch/loongarch/include/asm/uaccess.h,17
drivers/gpu/drm/amd/display/dc/gpio/dcn315/hw_translate_dcn315.h,17
drivers/net/ethernet/mellanox/mlx5/core/en/selq.c,17
arch/arm/boot/dts/allwinner/sun6i-a31s.dtsi,17
tools/testing/selftests/arm64/bti/teststubs.S,17
arch/sh/boot/Makefile,17
arch/arm/boot/dts/samsung/exynos4412-i9300.dts,17
arch/arm64/boot/dts/renesas/r8a779m1-salvator-xs.dts,17
arch/arm64/include/asm/vmalloc.h,17
drivers/mtd/chips/Makefile,17
arch/mips/lantiq/xway/prom.c,17
include/linux/phy/omap_usb.h,17
arch/sparc/kernel/vio.c,17
drivers/media/usb/pwc/pwc-ctrl.c,17
arch/x86/include/asm/geode.h,17
scripts/atomic/fallbacks/read_acquire,17
fs/bcachefs/rebalance.h,17
drivers/clk/qcom/gpucc-sm6115.c,17
drivers/net/ethernet/chelsio/cxgb/regs.h,17
sound/pci/ymfpci/Makefile,17
"Documentation/devicetree/bindings/clock/qcom,sa8775p-gcc.yaml",17
sound/soc/codecs/arizona-jack.c,17
fs/overlayfs/inode.c,17
sound/pci/emu10k1/p17v.h,17
"Documentation/devicetree/bindings/power/reset/atmel,at91sam9260-shdwc.yaml",17
arch/arm/boot/dts/nxp/imx/imx50.dtsi,17
arch/alpha/lib/ev67-strrchr.S,17
tools/testing/selftests/cpu-hotplug/Makefile,17
tools/testing/selftests/powerpc/signal/sigreturn_kernel.c,17
Documentation/translations/zh_CN/core-api/packing.rst,17
drivers/clk/renesas/Makefile,17
drivers/gpu/drm/xe/.kunitconfig,17
Documentation/devicetree/bindings/usb/am33xx-usb.txt,17
drivers/gpu/drm/tests/drm_format_helper_test.c,17
"Documentation/devicetree/bindings/pinctrl/renesas,rzg2l-pinctrl.yaml",17
drivers/hwmon/smpro-hwmon.c,17
include/trace/events/handshake.h,17
drivers/pci/controller/mobiveil/pcie-mobiveil.h,17
"Documentation/devicetree/bindings/display/panel/advantech,idk-2121wr.yaml",17
fs/btrfs/discard.c,17
drivers/usb/isp1760/isp1760-hcd.h,17
drivers/gpu/drm/amd/display/dc/basics/dc_common.h,17
drivers/tty/ttynull.c,17
rust/helpers/bug.c,17
drivers/video/fbdev/omap2/omapfb/dss/hdmi5_core.c,17
arch/sparc/math-emu/math_64.c,17
include/drm/drm_crtc.h,17
"Documentation/devicetree/bindings/iio/light/maxim,max44009.yaml",17
arch/loongarch/lib/Makefile,17
drivers/infiniband/ulp/rtrs/rtrs-clt-stats.c,17
drivers/net/wireless/ath/ath11k/pci.c,17
drivers/media/i2c/hi846.c,17
scripts/coccinelle/misc/test_addr.cocci,17
drivers/net/ethernet/marvell/octeon_ep/octep_ethtool.c,17
drivers/gpu/drm/i915/i915_trace_points.c,17
net/ncsi/ncsi-cmd.c,17
Documentation/ABI/testing/sysfs-bus-pci,17
drivers/gpu/drm/nouveau/nvkm/subdev/clk/nv50.c,17
arch/powerpc/kvm/book3s_hv_rmhandlers.S,17
mm/sparse.c,17
Documentation/devicetree/bindings/leds/backlight/arcxcnn_bl.txt,17
arch/sparc/kernel/hvapi.c,17
drivers/char/tpm/tpm_vtpm_proxy.c,17
sound/soc/codecs/tlv320aic32x4.c,17
arch/arm/boot/dts/broadcom/Makefile,17
Documentation/devicetree/bindings/mfd/retu.txt,17
drivers/spi/spi-fsi.c,17
tools/testing/selftests/bpf/progs/test_skmsg_load_helpers.c,17
Documentation/i2c/slave-interface.rst,17
drivers/media/platform/st/sti/bdisp/bdisp-reg.h,17
arch/arm/boot/dts/nxp/imx/imx6q-arm2.dts,17
drivers/net/ethernet/chelsio/cxgb4/cxgb4_debugfs.h,17
include/uapi/linux/tc_act/tc_nat.h,17
drivers/staging/media/atomisp/pci/isp/kernels/vf/vf_1.0/ia_css_vf.host.h,17
sound/pci/echoaudio/gina24_dsp.c,17
arch/arm/mach-rockchip/sleep.S,17
drivers/watchdog/cadence_wdt.c,17
arch/arm/boot/dts/ti/omap/omap2430-sdp.dts,17
drivers/clk/visconti/pll.h,17
arch/x86/platform/geode/geode-common.h,17
tools/include/uapi/asm-generic/errno.h,17
"Documentation/devicetree/bindings/sound/ti,tpa6130a2.yaml",17
drivers/media/platform/chips-media/coda/coda-common.c,17
arch/parisc/include/asm/cache.h,17
scripts/split-man.pl,17
net/netfilter/nf_conntrack_standalone.c,17
drivers/net/fjes/fjes_debugfs.c,17
Documentation/devicetree/bindings/regulator/regulator.yaml,17
drivers/powercap/intel_rapl_common.c,17
include/linux/mtd/onenand.h,17
drivers/most/most_cdev.c,17
arch/powerpc/include/asm/unistd.h,17
include/linux/ipc.h,17
drivers/gpu/drm/ttm/ttm_range_manager.c,17
arch/powerpc/platforms/cell/spufs/spu_save.c,17
Documentation/sound/hd-audio/models.rst,17
Documentation/ABI/testing/debugfs-driver-genwqe,17
tools/perf/pmu-events/arch/arm64/arm/cortex-a77/bus.json,17
arch/arm/include/asm/tlbflush.h,17
arch/powerpc/boot/dts/fsl/mpc8536si-pre.dtsi,17
sound/soc/sti/Makefile,17
drivers/regulator/da9121-regulator.c,17
Documentation/userspace-api/netlink/genetlink-legacy.rst,17
arch/arm64/boot/dts/arm/corstone1000-fvp.dts,17
drivers/net/wireless/mediatek/mt76/mt7921/Makefile,17
drivers/net/wireless/realtek/rtw88/rtw8822b_table.c,17
"Documentation/devicetree/bindings/usb/willsemi,wusb3801.yaml",17
drivers/gpu/drm/sun4i/sun4i_rgb.c,17
drivers/gpu/drm/radeon/r300d.h,17
drivers/staging/media/atomisp/pci/isp2400_support.h,17
drivers/comedi/drivers/ni_routing/ni_device_routes/pxie-6738.c,17
include/linux/intel_th.h,17
drivers/gpu/drm/amd/amdgpu/amdgpu_fence.c,17
tools/power/cpupower/bindings/python/raw_pylibcpupower.swg,17
drivers/video/logo/clut_vga16.ppm,17
drivers/cpuidle/cpuidle-haltpoll.c,17
drivers/mtd/spi-nor/controllers/nxp-spifi.c,17
tools/testing/selftests/net/udpgso.sh,17
include/dt-bindings/clock/ath79-clk.h,17
drivers/net/ethernet/intel/ixgbe/ixgbe_ptp.c,17
arch/arm64/boot/dts/marvell/cn9131-cf-solidwan.dts,17
include/linux/netdevice_xmit.h,17
drivers/gpu/drm/nouveau/dispnv50/dac507d.c,17
drivers/scsi/elx/efct/efct_unsol.h,17
Documentation/admin-guide/index.rst,17
fs/ext4/ext4_extents.h,17
drivers/reset/reset-lantiq.c,17
arch/s390/kernel/vdso.c,17
arch/arm/boot/dts/nvidia/tegra124-apalis.dtsi,17
drivers/net/wireless/quantenna/qtnfmac/pcie/topaz_pcie.c,17
tools/testing/selftests/rcutorture/doc/TINY_RCU.txt,17
drivers/accel/habanalabs/include/gaudi2/asic_reg/dcore0_mme_ctrl_lo_arch_non_tensor_end_regs.h,17
fs/bcachefs/errcode.c,17
drivers/comedi/drivers/rtd520.c,17
drivers/clocksource/timer-tegra.c,17
crypto/algapi.c,17
drivers/net/ipa/reg/ipa_reg-v4.2.c,17
arch/arm/boot/dts/microchip/at91-sama5d3_xplained.dts,17
